pca_features,Cluster,pca_x,pca_y,Cluster_Name
"[1.8090990994271223,0.012985527667370114]",0,1.8090990994271223,0.012985527667370114,Leaky bucket
"[-2.8938442188359317,0.03698980795820003]",3,-2.8938442188359317,0.03698980795820003,Stars
"[1.420507387842354,-0.06474667821312308]",0,1.420507387842354,-0.06474667821312308,Leaky bucket
"[-1.809644569254872,-0.6249516070614932]",3,-1.809644569254872,-0.6249516070614932,Stars
"[-0.7942942310523419,-0.10018663069865638]",3,-0.7942942310523419,-0.10018663069865638,Stars
"[-0.5324145429796389,0.7523112020176939]",3,-0.5324145429796389,0.7523112020176939,Stars
"[0.34607455237018003,0.7881125128157326]",1,0.34607455237018003,0.7881125128157326,Need attention
"[0.14654067943821106,2.252039313004585]",1,0.14654067943821106,2.252039313004585,Need attention
"[-1.2361814812638294,-0.6975690172881839]",3,-1.2361814812638294,-0.6975690172881839,Stars
"[1.040476809686313,0.9912465817001412]",1,1.040476809686313,0.9912465817001412,Need attention
"[1.0086913678784968,-0.3065649059831873]",0,1.0086913678784968,-0.3065649059831873,Leaky bucket
"[1.016513741993198,-0.8966905289284763]",0,1.016513741993198,-0.8966905289284763,Leaky bucket
"[0.4453944654611744,-1.4733973844617645]",0,0.4453944654611744,-1.4733973844617645,Leaky bucket
"[1.153067667510396,0.9662397731904766]",0,1.153067667510396,0.9662397731904766,Leaky bucket
"[1.1348312588356078,-0.04440704207268199]",0,1.1348312588356078,-0.04440704207268199,Leaky bucket
"[0.010339831752577452,0.18368219005276226]",1,0.010339831752577452,0.18368219005276226,Need attention
"[1.3897480442148966,-0.0625055523563196]",0,1.3897480442148966,-0.0625055523563196,Leaky bucket
"[-0.9305639744675429,-1.104331880696411]",3,-0.9305639744675429,-1.104331880696411,Stars
"[0.616045592336114,1.2680283076296681]",1,0.616045592336114,1.2680283076296681,Need attention
"[1.9012376524007475,0.09280046864468328]",0,1.9012376524007475,0.09280046864468328,Leaky bucket
"[0.7156017479471195,0.5072850778477904]",1,0.7156017479471195,0.5072850778477904,Need attention
"[0.07092028377590431,0.6041704386814557]",1,0.07092028377590431,0.6041704386814557,Need attention
"[0.642249999631191,-1.1835261256583642]",0,0.642249999631191,-1.1835261256583642,Leaky bucket
"[0.10321657976697429,0.20155722496638906]",1,0.10321657976697429,0.20155722496638906,Need attention
"[0.7745961416012033,0.6219302270308203]",1,0.7745961416012033,0.6219302270308203,Need attention
"[0.8765881216173985,0.3292791397462681]",1,0.8765881216173985,0.3292791397462681,Need attention
"[1.4536897923504708,0.6580771593658655]",0,1.4536897923504708,0.6580771593658655,Leaky bucket
"[1.5966432193492652,1.1360782243203225]",0,1.5966432193492652,1.1360782243203225,Leaky bucket
"[-2.7465779305584515,-0.8570675963842074]",3,-2.7465779305584515,-0.8570675963842074,Stars
"[-0.450449800391006,0.639950686254267]",1,-0.450449800391006,0.639950686254267,Need attention
"[-0.04686952545268279,1.9245051280298198]",1,-0.04686952545268279,1.9245051280298198,Need attention
"[1.3122969548075702,0.5641251064886217]",1,1.3122969548075702,0.5641251064886217,Need attention
"[1.1661073716032329,-1.698171987912365]",0,1.1661073716032329,-1.698171987912365,Leaky bucket
"[-2.920408535385042,-1.29607038340738]",3,-2.920408535385042,-1.29607038340738,Stars
"[-1.5719786801991313,0.5656474523443471]",3,-1.5719786801991313,0.5656474523443471,Stars
"[1.4999600328155545,0.5965473319590477]",0,1.4999600328155545,0.5965473319590477,Leaky bucket
"[0.09783006984443912,0.2365540303103547]",1,0.09783006984443912,0.2365540303103547,Need attention
"[1.8654663364850315,0.026261082644812084]",0,1.8654663364850315,0.026261082644812084,Leaky bucket
"[1.370141632138904,-1.1156710232511344]",0,1.370141632138904,-1.1156710232511344,Leaky bucket
"[1.0147451635956237,0.5162057729907352]",0,1.0147451635956237,0.5162057729907352,Leaky bucket
"[1.6042148101911757,-0.5098592830953267]",0,1.6042148101911757,-0.5098592830953267,Leaky bucket
"[1.3485605455425886,-1.8598570568349777]",0,1.3485605455425886,-1.8598570568349777,Leaky bucket
"[1.0927993467843742,-0.258101105864438]",0,1.0927993467843742,-0.258101105864438,Leaky bucket
"[-0.9303662399784213,-0.9921520048127409]",3,-0.9303662399784213,-0.9921520048127409,Stars
"[-1.5380564701169313,0.8177431449927071]",3,-1.5380564701169313,0.8177431449927071,Stars
"[-0.8379863605352436,-0.0430052511180157]",1,-0.8379863605352436,-0.0430052511180157,Need attention
"[0.4687973781607196,-0.496340786254331]",0,0.4687973781607196,-0.496340786254331,Leaky bucket
"[1.662549558894919,-1.5551465162901]",0,1.662549558894919,-1.5551465162901,Leaky bucket
"[1.1078083045105442,0.8450785869964342]",0,1.1078083045105442,0.8450785869964342,Leaky bucket
"[1.136069101596445,0.0016806346190880589]",1,1.136069101596445,0.0016806346190880589,Need attention
"[1.3041168709328301,-1.315569303883402]",0,1.3041168709328301,-1.315569303883402,Leaky bucket
"[-1.5175142494272675,1.4484613790185104]",3,-1.5175142494272675,1.4484613790185104,Stars
"[1.1994109850885903,0.12828450629428934]",0,1.1994109850885903,0.12828450629428934,Leaky bucket
"[0.08062911758419722,1.063274209704406]",1,0.08062911758419722,1.063274209704406,Need attention
"[1.6683994352977611,-1.0921060951999502]",0,1.6683994352977611,-1.0921060951999502,Leaky bucket
"[1.5895130858207418,0.5410465658442891]",0,1.5895130858207418,0.5410465658442891,Leaky bucket
"[-0.31371266616107735,-1.1291766815462434]",3,-0.31371266616107735,-1.1291766815462434,Stars
"[0.5743664981548664,-0.10817649508879407]",0,0.5743664981548664,-0.10817649508879407,Leaky bucket
"[1.0422115987996188,-0.0699413925568414]",0,1.0422115987996188,-0.0699413925568414,Leaky bucket
"[-2.801061606647577,0.18880667531082185]",2,-2.801061606647577,0.18880667531082185,High potential
"[0.7036749361162133,-0.7101339020263542]",0,0.7036749361162133,-0.7101339020263542,Leaky bucket
"[0.641781564056408,-1.0895488339373092]",0,0.641781564056408,-1.0895488339373092,Leaky bucket
"[-0.0171620709241799,0.3739533212031304]",1,-0.0171620709241799,0.3739533212031304,Need attention
"[1.2684394065470919,-0.04359825862376991]",0,1.2684394065470919,-0.04359825862376991,Leaky bucket
"[-1.3187402400965764,1.8482732372854491]",1,-1.3187402400965764,1.8482732372854491,Need attention
"[1.4023136396622171,0.43658668055877947]",0,1.4023136396622171,0.43658668055877947,Leaky bucket
"[-1.3911056784065585,0.3999813833013278]",1,-1.3911056784065585,0.3999813833013278,Need attention
"[1.9230084653931816,-1.0634359831706504]",0,1.9230084653931816,-1.0634359831706504,Leaky bucket
"[-1.621787617841109,-0.3950133208814131]",3,-1.621787617841109,-0.3950133208814131,Stars
"[-2.314400767570268,-1.094662452551158]",3,-2.314400767570268,-1.094662452551158,Stars
"[1.139045023777457,-1.6055777073516404]",0,1.139045023777457,-1.6055777073516404,Leaky bucket
"[1.2728541799979372,-1.209783467735038]",0,1.2728541799979372,-1.209783467735038,Leaky bucket
"[-1.55797953280954,0.37830676282512227]",3,-1.55797953280954,0.37830676282512227,Stars
"[-0.8910630270467743,1.863740867170986]",1,-0.8910630270467743,1.863740867170986,Need attention
"[-0.5324145429796389,0.7523112020176939]",3,-0.5324145429796389,0.7523112020176939,Stars
"[1.1278865322694143,1.3223249343170618]",1,1.1278865322694143,1.3223249343170618,Need attention
"[-2.073939809985951,-0.5952555810680609]",3,-2.073939809985951,-0.5952555810680609,Stars
"[0.8292261198459197,1.4244579210447161]",1,0.8292261198459197,1.4244579210447161,Need attention
"[-2.2773490607896014,0.4880054673740777]",3,-2.2773490607896014,0.4880054673740777,Stars
"[-0.13121363022493995,-0.4456683970480159]",1,-0.13121363022493995,-0.4456683970480159,Need attention
"[-1.8814943253468794,-0.6262606986617131]",3,-1.8814943253468794,-0.6262606986617131,Stars
"[-1.2295960717292942,0.39775047815502107]",3,-1.2295960717292942,0.39775047815502107,Stars
"[-1.1408956836085236,-0.8817457932189987]",3,-1.1408956836085236,-0.8817457932189987,Stars
"[-1.8911667945636736,2.0868644047466507]",1,-1.8911667945636736,2.0868644047466507,Need attention
"[-1.4431476449510832,-0.5443929506106346]",3,-1.4431476449510832,-0.5443929506106346,Stars
"[0.19181951532621602,-0.08249540794317829]",1,0.19181951532621602,-0.08249540794317829,Need attention
"[-3.19755488905465,0.08248228050272771]",3,-3.19755488905465,0.08248228050272771,Stars
"[0.6583371345744724,0.1437429016333297]",0,0.6583371345744724,0.1437429016333297,Leaky bucket
"[-3.0189677143956395,-0.7816572803120978]",3,-3.0189677143956395,-0.7816572803120978,Stars
"[0.4169907738458972,0.7270749677979689]",1,0.4169907738458972,0.7270749677979689,Need attention
"[-1.0627752915343902,1.0548775841803004]",3,-1.0627752915343902,1.0548775841803004,Stars
"[-0.6608354774079648,0.7935221165212949]",1,-0.6608354774079648,0.7935221165212949,Need attention
"[-3.1416958072698145,1.2015539485065594]",3,-3.1416958072698145,1.2015539485065594,Stars
"[1.5364377142759884,-1.9770422927574398]",0,1.5364377142759884,-1.9770422927574398,Leaky bucket
"[-1.19057865587671,-1.686705674006013]",3,-1.19057865587671,-1.686705674006013,Stars
"[0.39113065091015353,2.0539406319618663]",1,0.39113065091015353,2.0539406319618663,Need attention
"[-0.11433622356728568,-0.8730855966142003]",1,-0.11433622356728568,-0.8730855966142003,Need attention
"[-2.3139367541969937,1.2820132322232005]",2,-2.3139367541969937,1.2820132322232005,High potential
"[-0.043602483332231656,1.5371738366507792]",1,-0.043602483332231656,1.5371738366507792,Need attention
"[0.8762306603073511,-0.8480068394329433]",0,0.8762306603073511,-0.8480068394329433,Leaky bucket
"[-1.6580845066273684,1.0742907084280606]",1,-1.6580845066273684,1.0742907084280606,Need attention
"[0.5895379522461383,0.6202990837867204]",1,0.5895379522461383,0.6202990837867204,Need attention
"[-0.35883437206627156,-0.6691413041252537]",1,-0.35883437206627156,-0.6691413041252537,Need attention
"[2.0791223095159346,-0.10560320114908409]",0,2.0791223095159346,-0.10560320114908409,Leaky bucket
"[-0.5035397980310712,0.4051453836341068]",3,-0.5035397980310712,0.4051453836341068,Stars
"[1.5058792395570064,-1.7528235828715912]",0,1.5058792395570064,-1.7528235828715912,Leaky bucket
"[1.4672847511719458,-0.3478573618468386]",0,1.4672847511719458,-0.3478573618468386,Leaky bucket
"[1.3629498837688776,-0.47260054885181285]",0,1.3629498837688776,-0.47260054885181285,Leaky bucket
"[0.9614593799181244,-0.33587970650721677]",0,0.9614593799181244,-0.33587970650721677,Leaky bucket
"[2.0203938047695926,-0.4029424522928604]",0,2.0203938047695926,-0.4029424522928604,Leaky bucket
"[1.317692934869207,-0.20608529004965437]",0,1.317692934869207,-0.20608529004965437,Leaky bucket
"[0.4805431822252756,0.5386040811682992]",0,0.4805431822252756,0.5386040811682992,Leaky bucket
"[-0.8251952640640939,0.2076343863257195]",3,-0.8251952640640939,0.2076343863257195,Stars
"[-0.27895236037748483,0.8334157374007977]",1,-0.27895236037748483,0.8334157374007977,Need attention
"[-1.0734463363030216,-1.365537727428114]",3,-1.0734463363030216,-1.365537727428114,Stars
"[-0.559458764711289,0.3478987205667938]",3,-0.559458764711289,0.3478987205667938,Stars
"[-0.43570779810651133,-1.2760780168293973]",3,-0.43570779810651133,-1.2760780168293973,Stars
"[1.7393861028809576,1.1751325153350254]",0,1.7393861028809576,1.1751325153350254,Leaky bucket
"[-1.8985842931371262,-0.863534048174907]",3,-1.8985842931371262,-0.863534048174907,Stars
"[-0.2437334067172271,0.4493496189275527]",3,-0.2437334067172271,0.4493496189275527,Stars
"[1.3215858432977754,-0.7136385582323337]",0,1.3215858432977754,-0.7136385582323337,Leaky bucket
"[-0.1672629889354651,0.32321073437396547]",3,-0.1672629889354651,0.32321073437396547,Stars
"[-0.949073818404981,0.6637729428542601]",1,-0.949073818404981,0.6637729428542601,Need attention
"[-2.387572202063571,-1.533226214859538]",3,-2.387572202063571,-1.533226214859538,Stars
"[0.789483366901329,-0.47241704224810827]",0,0.789483366901329,-0.47241704224810827,Leaky bucket
"[0.5657953371329489,1.0236849545138669]",1,0.5657953371329489,1.0236849545138669,Need attention
"[-1.004853019619281,0.7112681521035684]",3,-1.004853019619281,0.7112681521035684,Stars
"[-0.4650057566916794,-0.7694692737964718]",3,-0.4650057566916794,-0.7694692737964718,Stars
"[-2.8937021359078496,-1.5997224110473791]",3,-2.8937021359078496,-1.5997224110473791,Stars
"[-4.5946881657537135,-1.7269888825049253]",2,-4.5946881657537135,-1.7269888825049253,High potential
"[-1.071031387653718,0.4884447621647833]",3,-1.071031387653718,0.4884447621647833,Stars
"[-1.0048191715540273,0.3291083018727762]",3,-1.0048191715540273,0.3291083018727762,Stars
"[-0.15875862893821885,-0.8280562465155301]",1,-0.15875862893821885,-0.8280562465155301,Need attention
"[-0.6417318348475181,0.11637058191007182]",3,-0.6417318348475181,0.11637058191007182,Stars
"[0.45549640145119735,0.4709728810359135]",1,0.45549640145119735,0.4709728810359135,Need attention
"[1.5832035630719745,1.112756477408321]",1,1.5832035630719745,1.112756477408321,Need attention
"[0.244028940665512,0.6960918491536519]",1,0.244028940665512,0.6960918491536519,Need attention
"[0.06789648569649315,0.5369475096692269]",1,0.06789648569649315,0.5369475096692269,Need attention
"[1.8871215266750552,0.1354259993595025]",0,1.8871215266750552,0.1354259993595025,Leaky bucket
"[0.9572295300910902,0.3935971229841999]",1,0.9572295300910902,0.3935971229841999,Need attention
"[0.04877059742830939,0.7752440976015363]",1,0.04877059742830939,0.7752440976015363,Need attention
"[-1.3388663561732892,1.5564496335591462]",1,-1.3388663561732892,1.5564496335591462,Need attention
"[-0.8748825677942365,0.23021969896458544]",3,-0.8748825677942365,0.23021969896458544,Stars
"[-0.3074947578358473,0.7817151638684947]",3,-0.3074947578358473,0.7817151638684947,Stars
"[-1.2568412457248574,0.462757058298687]",3,-1.2568412457248574,0.462757058298687,Stars
"[-1.8041966978309523,0.44956319447581994]",3,-1.8041966978309523,0.44956319447581994,Stars
"[0.8770216918263397,0.808018659033288]",0,0.8770216918263397,0.808018659033288,Leaky bucket
"[-1.3059869436088067,-1.5526198692545607]",3,-1.3059869436088067,-1.5526198692545607,Stars
"[1.3378874538071897,1.5188820637964453]",0,1.3378874538071897,1.5188820637964453,Leaky bucket
"[-0.18215810083872538,0.26774135345740874]",1,-0.18215810083872538,0.26774135345740874,Need attention
"[-1.2176845174456803,1.3897481947877375]",1,-1.2176845174456803,1.3897481947877375,Need attention
"[1.10321554001817,-0.8137984433969924]",0,1.10321554001817,-0.8137984433969924,Leaky bucket
"[1.8748648658469207,-0.6568124656105041]",0,1.8748648658469207,-0.6568124656105041,Leaky bucket
"[-0.6539599800500889,-1.024979094663544]",3,-0.6539599800500889,-1.024979094663544,Stars
"[1.2101046584734405,-0.8167757668718012]",0,1.2101046584734405,-0.8167757668718012,Leaky bucket
"[-0.5579998587385223,0.41507289727418784]",1,-0.5579998587385223,0.41507289727418784,Need attention
"[0.7679104152029186,-0.3198873226243615]",0,0.7679104152029186,-0.3198873226243615,Leaky bucket
"[-1.7812625072466748,-1.2580388780275535]",3,-1.7812625072466748,-1.2580388780275535,Stars
"[-2.0706538536251364,-0.8556367790672448]",3,-2.0706538536251364,-0.8556367790672448,Stars
"[1.5758097574628886,-0.9937308486460874]",0,1.5758097574628886,-0.9937308486460874,Leaky bucket
"[-0.8944301230887443,-0.5792434332055378]",3,-0.8944301230887443,-0.5792434332055378,Stars
"[0.7781105541872587,1.6585906729661395]",1,0.7781105541872587,1.6585906729661395,Need attention
"[-1.3134767467753128,-0.6946142046777615]",3,-1.3134767467753128,-0.6946142046777615,Stars
"[-0.8737282003832245,0.2646994922745784]",1,-0.8737282003832245,0.2646994922745784,Need attention
"[2.1923831121137307,0.7470859127504537]",0,2.1923831121137307,0.7470859127504537,Leaky bucket
"[-2.3112991114309955,-0.6914134559482776]",3,-2.3112991114309955,-0.6914134559482776,Stars
"[1.9904288499505067,-1.8390852121266568]",0,1.9904288499505067,-1.8390852121266568,Leaky bucket
"[0.9457506462082607,1.6358489696577254]",1,0.9457506462082607,1.6358489696577254,Need attention
"[-1.9999599130284644,1.0879913401843033]",3,-1.9999599130284644,1.0879913401843033,Stars
"[-0.9531680417539417,0.58501300721078]",3,-0.9531680417539417,0.58501300721078,Stars
"[0.027015691365995423,0.6213315466805137]",1,0.027015691365995423,0.6213315466805137,Need attention
"[-1.0344235944468834,-1.1191529729262182]",3,-1.0344235944468834,-1.1191529729262182,Stars
"[0.7975934408549843,1.1871536249360397]",1,0.7975934408549843,1.1871536249360397,Need attention
"[-0.4164531018885785,-0.7838873775142163]",1,-0.4164531018885785,-0.7838873775142163,Need attention
"[-0.27648852020311554,-0.41309837866826754]",3,-0.27648852020311554,-0.41309837866826754,Stars
"[0.18864790191393166,1.2881738426500748]",1,0.18864790191393166,1.2881738426500748,Need attention
"[-2.0390129591576827,0.2057231636019425]",3,-2.0390129591576827,0.2057231636019425,Stars
"[-2.118245363059354,1.8925710403463227]",3,-2.118245363059354,1.8925710403463227,Stars
"[-1.2773832693095861,-0.7001497904677103]",3,-1.2773832693095861,-0.7001497904677103,Stars
"[-0.47330095615928874,2.225630754297179]",1,-0.47330095615928874,2.225630754297179,Need attention
"[2.12579311252498,-1.3099499643621346]",0,2.12579311252498,-1.3099499643621346,Leaky bucket
"[-1.338935545579327,-1.560937221630641]",3,-1.338935545579327,-1.560937221630641,Stars
"[-1.3331900704946469,0.10282735074353878]",1,-1.3331900704946469,0.10282735074353878,Need attention
"[0.7772039539031482,0.005299766730115271]",1,0.7772039539031482,0.005299766730115271,Need attention
"[0.4026122528630505,1.6079417122037272]",1,0.4026122528630505,1.6079417122037272,Need attention
"[1.1864229843797616,-0.21307777091456687]",0,1.1864229843797616,-0.21307777091456687,Leaky bucket
"[-1.2951463384554793,1.1213277863804167]",3,-1.2951463384554793,1.1213277863804167,Stars
"[-2.490599506656941,0.34012449028566727]",3,-2.490599506656941,0.34012449028566727,Stars
"[1.9558886308134626,0.37931633392442565]",0,1.9558886308134626,0.37931633392442565,Leaky bucket
"[-0.3305181963801226,0.016640191139511706]",3,-0.3305181963801226,0.016640191139511706,Stars
"[1.2893438675835944,0.2916099090592014]",0,1.2893438675835944,0.2916099090592014,Leaky bucket
"[-1.2679184881967802,1.3748847720941528]",1,-1.2679184881967802,1.3748847720941528,Need attention
"[-1.8485207540340522,0.5670495347508876]",3,-1.8485207540340522,0.5670495347508876,Stars
"[0.0038696939727312085,0.8294251817835625]",1,0.0038696939727312085,0.8294251817835625,Need attention
"[-0.5035397980310712,0.4051453836341068]",3,-0.5035397980310712,0.4051453836341068,Stars
"[-2.2817212096898056,-0.700595911766745]",3,-2.2817212096898056,-0.700595911766745,Stars
"[-1.3225067882047739,0.7908873117065108]",3,-1.3225067882047739,0.7908873117065108,Stars
"[-0.7106893216092417,-1.045124302764984]",3,-0.7106893216092417,-1.045124302764984,Stars
"[-1.1267891325979087,-1.648249284643014]",3,-1.1267891325979087,-1.648249284643014,Stars
"[-0.9127167551319438,0.3991828294302018]",3,-0.9127167551319438,0.3991828294302018,Stars
"[1.0944668856242339,-0.8368581459029496]",0,1.0944668856242339,-0.8368581459029496,Leaky bucket
"[0.9158018929063149,1.6060921697996353]",1,0.9158018929063149,1.6060921697996353,Need attention
"[1.4312149474541345,-0.06581224440956511]",0,1.4312149474541345,-0.06581224440956511,Leaky bucket
"[-0.7072506727897336,1.4484580826577254]",1,-0.7072506727897336,1.4484580826577254,Need attention
"[-1.298834297199086,-0.3480076349409153]",3,-1.298834297199086,-0.3480076349409153,Stars
"[1.3945124395924813,-0.5974107329399936]",0,1.3945124395924813,-0.5974107329399936,Leaky bucket
"[-1.1880170099940255,2.0809357579033914]",1,-1.1880170099940255,2.0809357579033914,Need attention
"[0.1819528258098378,0.29917991486657486]",1,0.1819528258098378,0.29917991486657486,Need attention
"[-2.1353937137701613,-1.8006233531405198]",3,-2.1353937137701613,-1.8006233531405198,Stars
"[-1.1165688699466667,-2.140794060761445]",3,-1.1165688699466667,-2.140794060761445,Stars
"[0.5832194219184224,0.45485420086932565]",1,0.5832194219184224,0.45485420086932565,Need attention
"[-0.439276688647951,0.39865528981109577]",1,-0.439276688647951,0.39865528981109577,Need attention
"[-0.5964988474834542,-0.3707368963971514]",3,-0.5964988474834542,-0.3707368963971514,Stars
"[-2.172574711610686,1.2917456150030324]",3,-2.172574711610686,1.2917456150030324,Stars
"[0.11764656925067066,-0.23123476261937173]",1,0.11764656925067066,-0.23123476261937173,Need attention
"[1.195918871135626,-0.4659620305276876]",0,1.195918871135626,-0.4659620305276876,Leaky bucket
"[1.598868961487561,-0.5523947593213618]",0,1.598868961487561,-0.5523947593213618,Leaky bucket
"[0.5987900998965111,0.17271175264992114]",1,0.5987900998965111,0.17271175264992114,Need attention
"[0.878016961821103,0.43835772576352006]",0,0.878016961821103,0.43835772576352006,Leaky bucket
"[-1.4585791061159665,1.2668040211797837]",3,-1.4585791061159665,1.2668040211797837,Stars
"[0.4496117210280357,1.3658188167677185]",1,0.4496117210280357,1.3658188167677185,Need attention
"[-1.6027795342570597,0.07536819526461305]",3,-1.6027795342570597,0.07536819526461305,Stars
"[-1.0771675224186021,0.9017458835492583]",3,-1.0771675224186021,0.9017458835492583,Stars
"[1.4404132511384795,0.9730851650337097]",0,1.4404132511384795,0.9730851650337097,Leaky bucket
"[1.8283136367655215,1.2539723358827937]",0,1.8283136367655215,1.2539723358827937,Leaky bucket
"[1.532189411612121,0.9934467471006285]",0,1.532189411612121,0.9934467471006285,Leaky bucket
"[1.3422179459829555,-0.18194921539837197]",0,1.3422179459829555,-0.18194921539837197,Leaky bucket
"[1.854202653025809,-1.788299040754949]",0,1.854202653025809,-1.788299040754949,Leaky bucket
"[1.657231843163993,1.2626894810357303]",0,1.657231843163993,1.2626894810357303,Leaky bucket
"[-0.049943067299634075,-0.8682273898047237]",0,-0.049943067299634075,-0.8682273898047237,Leaky bucket
"[0.5905100352244377,0.9847350209347324]",0,0.5905100352244377,0.9847350209347324,Leaky bucket
"[0.6100928099040773,-1.5910290317135252]",0,0.6100928099040773,-1.5910290317135252,Leaky bucket
"[-2.076313771030855,0.007413468423534769]",3,-2.076313771030855,0.007413468423534769,Stars
"[-1.466399907157639,-0.47134191870483966]",3,-1.466399907157639,-0.47134191870483966,Stars
"[1.3453160216424722,0.7488167126332508]",1,1.3453160216424722,0.7488167126332508,Need attention
"[0.651683913311169,0.1909403454485029]",0,0.651683913311169,0.1909403454485029,Leaky bucket
"[0.4413379449737779,-0.027730215119904075]",1,0.4413379449737779,-0.027730215119904075,Need attention
"[0.31125229635428386,-0.4274193300754414]",1,0.31125229635428386,-0.4274193300754414,Need attention
"[-0.9032697881860678,2.154146921840916]",1,-0.9032697881860678,2.154146921840916,Need attention
"[-0.9982072830755884,-1.0320553361650802]",3,-0.9982072830755884,-1.0320553361650802,Stars
"[-1.773391378032539,-0.8421348409339621]",3,-1.773391378032539,-0.8421348409339621,Stars
"[1.7113102076550255,0.6831213555395511]",0,1.7113102076550255,0.6831213555395511,Leaky bucket
"[-0.17342774045680695,0.6802264214449633]",1,-0.17342774045680695,0.6802264214449633,Need attention
"[0.46915861030360806,0.16016238936479799]",1,0.46915861030360806,0.16016238936479799,Need attention
"[0.5686163090135087,-0.012067574063519396]",1,0.5686163090135087,-0.012067574063519396,Need attention
"[-2.075535285251872,1.5048653762818411]",1,-2.075535285251872,1.5048653762818411,Need attention
"[-1.1981268085373062,-0.20659423289393808]",3,-1.1981268085373062,-0.20659423289393808,Stars
"[0.450178132562826,0.24522386012024291]",0,0.450178132562826,0.24522386012024291,Leaky bucket
"[0.6333863494305773,1.1640382478690459]",1,0.6333863494305773,1.1640382478690459,Need attention
"[-0.07729491976654727,0.9738276375680032]",1,-0.07729491976654727,0.9738276375680032,Need attention
"[-0.7083693577519758,-0.6562333357251663]",3,-0.7083693577519758,-0.6562333357251663,Stars
"[-1.6166896200153578,-0.6354538512298309]",3,-1.6166896200153578,-0.6354538512298309,Stars
"[1.7049934373822646,-0.05160649366731576]",0,1.7049934373822646,-0.05160649366731576,Leaky bucket
"[1.6250988220560925,-0.4854110874417417]",0,1.6250988220560925,-0.4854110874417417,Leaky bucket
"[-0.5123992150952821,1.2264251617816777]",3,-0.5123992150952821,1.2264251617816777,Stars
"[-0.6848885532290584,-0.17620932275148535]",1,-0.6848885532290584,-0.17620932275148535,Need attention
"[-1.8358480660209051,-0.1103077897225867]",3,-1.8358480660209051,-0.1103077897225867,Stars
"[-0.1391880879399508,1.361759709462405]",1,-0.1391880879399508,1.361759709462405,Need attention
"[1.608419425279805,0.807684173848715]",0,1.608419425279805,0.807684173848715,Leaky bucket
"[0.5427697589411883,-0.5203921857379494]",1,0.5427697589411883,-0.5203921857379494,Need attention
"[-0.41946034605263216,1.0295061367141256]",1,-0.41946034605263216,1.0295061367141256,Need attention
"[1.6715690700936978,-0.12753527325109476]",0,1.6715690700936978,-0.12753527325109476,Leaky bucket
"[-1.9286395080785628,-0.8843791260503853]",3,-1.9286395080785628,-0.8843791260503853,Stars
"[1.6505381812139668,-0.011054619310347305]",0,1.6505381812139668,-0.011054619310347305,Leaky bucket
"[-0.12451257007205338,1.8032652638571374]",1,-0.12451257007205338,1.8032652638571374,Need attention
"[1.2707197153268825,-0.15967411332597417]",0,1.2707197153268825,-0.15967411332597417,Leaky bucket
"[-2.8938442188359317,0.03698980795820003]",3,-2.8938442188359317,0.03698980795820003,Stars
"[-2.183511032361077,-0.07416234083505241]",3,-2.183511032361077,-0.07416234083505241,Stars
"[-2.8008708008506726,0.27450749539855734]",3,-2.8008708008506726,0.27450749539855734,Stars
"[0.8542399445351273,-0.4318992807449846]",0,0.8542399445351273,-0.4318992807449846,Leaky bucket
"[-2.169609724416151,0.10663497409283615]",3,-2.169609724416151,0.10663497409283615,Stars
"[2.2215008936008247,0.37759831177124636]",0,2.2215008936008247,0.37759831177124636,Leaky bucket
"[0.7238646733653482,0.43986457525644507]",0,0.7238646733653482,0.43986457525644507,Leaky bucket
"[0.3549238348962024,-2.2467290605856336]",0,0.3549238348962024,-2.2467290605856336,Leaky bucket
"[-0.14663888337671313,-0.17277381580428386]",1,-0.14663888337671313,-0.17277381580428386,Need attention
"[1.7566983268749303,-0.07532576980145786]",0,1.7566983268749303,-0.07532576980145786,Leaky bucket
"[1.05026369628511,-0.499566253602407]",0,1.05026369628511,-0.499566253602407,Leaky bucket
"[-1.4338821991132755,0.056851485495254914]",3,-1.4338821991132755,0.056851485495254914,Stars
"[0.35600465045887225,-0.4102272121829724]",0,0.35600465045887225,-0.4102272121829724,Leaky bucket
"[-2.011847001223989,-1.7821621994864847]",3,-2.011847001223989,-1.7821621994864847,Stars
"[1.0572386526721753,-0.3730864893583987]",0,1.0572386526721753,-0.3730864893583987,Leaky bucket
"[-0.021494380651469913,0.7572677413231425]",0,-0.021494380651469913,0.7572677413231425,Leaky bucket
"[0.7794136766009365,0.8960506703407594]",1,0.7794136766009365,0.8960506703407594,Need attention
"[0.7305160163307226,-1.1431012593839147]",0,0.7305160163307226,-1.1431012593839147,Leaky bucket
"[1.7082844414069198,0.5957699515288082]",0,1.7082844414069198,0.5957699515288082,Leaky bucket
"[1.7713104013443084,-1.546874197177352]",0,1.7713104013443084,-1.546874197177352,Leaky bucket
"[-1.6661958871749207,0.46095487911893995]",3,-1.6661958871749207,0.46095487911893995,Stars
"[-2.391738271171842,0.5740557726537872]",3,-2.391738271171842,0.5740557726537872,Stars
"[-0.8139919750987847,-2.21838667170946]",3,-0.8139919750987847,-2.21838667170946,Stars
"[-0.6567418679469486,-0.3623739414901835]",1,-0.6567418679469486,-0.3623739414901835,Need attention
"[0.455684640629253,0.7689453969036021]",1,0.455684640629253,0.7689453969036021,Need attention
